date,time,symbol,orig,bid,ask,bid_size,ask_size
2020-11-17,08:00:05.945,EUR/USD,Provider2,1.18342,1.18369,1000000,1000000
2020-11-17,08:00:05.980,EUR/USD,Provider4,1.18337,1.1837,1000000,1000000
2020-11-17,08:00:06.010,EUR/USD,Provider3,1.18343,1.18372,500000,500000
2020-11-17,08:00:06.013,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:06.018,EUR/USD,Provider2,1.18341,1.18368,1000000,1000000
2020-11-17,08:00:06.098,EUR/USD,Provider3,1.18343,1.1837,500000,500000
2020-11-17,08:00:06.103,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:06.106,EUR/USD,Provider3,1.18344,1.18369,500000,500000
2020-11-17,08:00:06.187,EUR/USD,Provider4,1.18335,1.18368,1000000,1000000
2020-11-17,08:00:06.192,EUR/USD,Provider3,1.18343,1.18369,500000,500000
2020-11-17,08:00:06.218,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:06.223,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:06.234,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:06.241,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:06.257,EUR/USD,Provider1,1.18345,1.18367,1000000,1000000
2020-11-17,08:00:06.260,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:06.260,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:06.262,EUR/USD,Provider1,1.18345,1.18367,1000000,1000000
2020-11-17,08:00:06.275,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:06.279,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:06.283,EUR/USD,Provider3,1.18344,1.18369,500000,500000
2020-11-17,08:00:06.284,EUR/USD,Provider2,1.18342,1.18369,1000000,1000000
2020-11-17,08:00:06.285,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:06.287,EUR/USD,Provider1,1.18345,1.18371,1000000,1000000
2020-11-17,08:00:06.299,EUR/USD,Provider3,1.18343,1.18372,500000,500000
2020-11-17,08:00:06.307,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:06.317,EUR/USD,Provider1,1.18347,1.1837,1000000,1000000
2020-11-17,08:00:06.322,EUR/USD,Provider3,1.18345,1.1837,500000,500000
2020-11-17,08:00:06.326,EUR/USD,Provider2,1.18341,1.18368,1000000,1000000
2020-11-17,08:00:06.330,EUR/USD,Provider4,1.18338,1.18371,1000000,1000000
2020-11-17,08:00:06.333,EUR/USD,Provider3,1.18346,1.18371,500000,500000
2020-11-17,08:00:06.333,EUR/USD,Provider1,1.18347,1.18369,1000000,1000000
2020-11-17,08:00:06.338,EUR/USD,Provider1,1.18347,1.1837,1000000,1000000
2020-11-17,08:00:06.345,EUR/USD,Provider1,1.18347,1.18369,1000000,1000000
2020-11-17,08:00:06.353,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:06.354,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:06.397,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:06.404,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:06.412,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:06.436,EUR/USD,Provider2,1.1834,1.18368,1000000,1000000
2020-11-17,08:00:06.513,EUR/USD,Provider4,1.18335,1.18368,1000000,1000000
2020-11-17,08:00:06.518,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:06.554,EUR/USD,Provider3,1.18344,1.18369,500000,500000
2020-11-17,08:00:06.584,EUR/USD,Provider1,1.18345,1.18367,1000000,1000000
2020-11-17,08:00:06.596,EUR/USD,Provider2,1.18339,1.18367,1000000,1000000
2020-11-17,08:00:06.607,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:06.612,EUR/USD,Provider1,1.18345,1.18367,1000000,1000000
2020-11-17,08:00:06.614,EUR/USD,Provider3,1.18343,1.18369,500000,500000
2020-11-17,08:00:06.621,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:06.623,EUR/USD,Provider2,1.1834,1.18368,1000000,1000000
2020-11-17,08:00:06.668,EUR/USD,Provider2,1.18339,1.18366,1000000,1000000
2020-11-17,08:00:07.033,EUR/USD,Provider1,1.18345,1.18367,1000000,1000000
2020-11-17,08:00:07.061,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:07.063,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:07.079,EUR/USD,Provider1,1.18343,1.18365,1000000,1000000
2020-11-17,08:00:07.082,EUR/USD,Provider1,1.18343,1.18366,1000000,1000000
2020-11-17,08:00:07.087,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:07.124,EUR/USD,Provider1,1.18343,1.18365,1000000,1000000
2020-11-17,08:00:07.146,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:07.172,EUR/USD,Provider3,1.18341,1.18369,500000,500000
2020-11-17,08:00:07.175,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:07.215,EUR/USD,Provider1,1.18342,1.18365,1000000,1000000
2020-11-17,08:00:07.344,EUR/USD,Provider1,1.18343,1.18365,1000000,1000000
2020-11-17,08:00:07.369,EUR/USD,Provider1,1.18342,1.18365,1000000,1000000
2020-11-17,08:00:07.406,EUR/USD,Provider4,1.18333,1.18366,1000000,1000000
2020-11-17,08:00:07.413,EUR/USD,Provider1,1.18341,1.18365,1000000,1000000
2020-11-17,08:00:07.417,EUR/USD,Provider1,1.18342,1.18365,1000000,1000000
2020-11-17,08:00:07.424,EUR/USD,Provider3,1.18341,1.18367,500000,500000
2020-11-17,08:00:07.425,EUR/USD,Provider2,1.18337,1.18365,1000000,1000000
2020-11-17,08:00:07.437,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:07.451,EUR/USD,Provider1,1.18343,1.18365,1000000,1000000
2020-11-17,08:00:07.455,EUR/USD,Provider1,1.18343,1.18366,1000000,1000000
2020-11-17,08:00:07.553,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:07.589,EUR/USD,Provider2,1.18338,1.18365,1000000,1000000
2020-11-17,08:00:07.591,EUR/USD,Provider3,1.18342,1.18368,500000,500000
2020-11-17,08:00:07.601,EUR/USD,Provider4,1.18335,1.18368,1000000,1000000
2020-11-17,08:00:07.618,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:07.626,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:07.642,EUR/USD,Provider3,1.18342,1.18368,500000,500000
2020-11-17,08:00:07.733,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:07.942,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:08.030,EUR/USD,Provider3,1.18342,1.18368,500000,500000
2020-11-17,08:00:08.037,EUR/USD,Provider2,1.18339,1.18366,1000000,1000000
2020-11-17,08:00:08.041,EUR/USD,Provider3,1.18343,1.18369,500000,500000
2020-11-17,08:00:08.042,EUR/USD,Provider4,1.18336,1.18369,1000000,1000000
2020-11-17,08:00:08.193,EUR/USD,Provider2,1.18339,1.18367,1000000,1000000
2020-11-17,08:00:08.371,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:08.541,EUR/USD,Provider4,1.18336,1.18369,1000000,1000000
2020-11-17,08:00:08.613,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:08.673,EUR/USD,Provider3,1.18341,1.18369,500000,500000
2020-11-17,08:00:08.761,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:08.828,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:08.875,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:08.875,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:08.896,EUR/USD,Provider3,1.1834,1.18369,500000,500000
2020-11-17,08:00:09.042,EUR/USD,Provider4,1.18336,1.18367,1000000,1000000
2020-11-17,08:00:09.058,EUR/USD,Provider2,1.18338,1.18365,1000000,1000000
2020-11-17,08:00:09.114,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:09.161,EUR/USD,Provider3,1.18342,1.18368,500000,500000
2020-11-17,08:00:09.295,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:09.322,EUR/USD,Provider2,1.18338,1.18366,1000000,900000
2020-11-17,08:00:09.365,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:09.542,EUR/USD,Provider4,1.18337,1.18368,1000000,1000000
2020-11-17,08:00:09.818,EUR/USD,Provider2,1.18339,1.18366,1000000,1000000
2020-11-17,08:00:09.887,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:09.901,EUR/USD,Provider3,1.18343,1.18368,500000,500000
2020-11-17,08:00:09.949,EUR/USD,Provider3,1.18343,1.18369,500000,500000
2020-11-17,08:00:09.973,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:09.981,EUR/USD,Provider1,1.18345,1.18371,1000000,1000000
2020-11-17,08:00:09.983,EUR/USD,Provider1,1.18345,1.18372,1000000,1000000
2020-11-17,08:00:09.988,EUR/USD,Provider1,1.18345,1.18371,1000000,1000000
2020-11-17,08:00:09.990,EUR/USD,Provider4,1.18339,1.1837,1000000,1000000
2020-11-17,08:00:10.002,EUR/USD,Provider1,1.18345,1.18372,1000000,1000000
2020-11-17,08:00:10.006,EUR/USD,Provider1,1.18345,1.18371,1000000,1000000
2020-11-17,08:00:10.022,EUR/USD,Provider3,1.18344,1.1837,500000,500000
2020-11-17,08:00:10.022,EUR/USD,Provider3,1.18343,1.18372,500000,500000
2020-11-17,08:00:10.023,EUR/USD,Provider2,1.18341,1.18369,1000000,1000000
2020-11-17,08:00:10.024,EUR/USD,Provider2,1.1834,1.18367,1000000,1000000
2020-11-17,08:00:10.026,EUR/USD,Provider1,1.18347,1.18371,1000000,1000000
2020-11-17,08:00:10.036,EUR/USD,Provider1,1.18347,1.1837,1000000,1000000
2020-11-17,08:00:10.048,EUR/USD,Provider2,1.18342,1.18369,1000000,1000000
2020-11-17,08:00:10.051,EUR/USD,Provider3,1.18343,1.18373,500000,500000
2020-11-17,08:00:10.053,EUR/USD,Provider3,1.18346,1.18371,500000,500000
2020-11-17,08:00:10.097,EUR/USD,Provider1,1.18346,1.18369,1000000,1000000
2020-11-17,08:00:10.104,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:10.105,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:10.121,EUR/USD,Provider4,1.18337,1.18368,1000000,1000000
2020-11-17,08:00:10.126,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:10.165,EUR/USD,Provider2,1.18341,1.18368,1000000,1000000
2020-11-17,08:00:10.190,EUR/USD,Provider3,1.18344,1.18369,500000,500000
2020-11-17,08:00:10.205,EUR/USD,Provider3,1.18344,1.1837,500000,500000
2020-11-17,08:00:10.344,EUR/USD,Provider2,1.1834,1.18368,1000000,1000000
2020-11-17,08:00:10.620,EUR/USD,Provider4,1.18338,1.18369,1000000,1000000
2020-11-17,08:00:11.187,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:11.212,EUR/USD,Provider4,1.18339,1.1837,1000000,1000000
2020-11-17,08:00:11.212,EUR/USD,Provider2,1.18341,1.18368,1000000,1000000
2020-11-17,08:00:11.213,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:11.214,EUR/USD,Provider1,1.18345,1.18371,1000000,1000000
2020-11-17,08:00:11.216,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:11.217,EUR/USD,Provider3,1.18343,1.18372,500000,500000
2020-11-17,08:00:11.258,EUR/USD,Provider2,1.18342,1.18369,1000000,1000000
2020-11-17,08:00:11.261,EUR/USD,Provider1,1.18347,1.1837,1000000,1000000
2020-11-17,08:00:11.265,EUR/USD,Provider3,1.18345,1.1837,500000,500000
2020-11-17,08:00:11.265,EUR/USD,Provider1,1.18346,1.18369,1000000,1000000
2020-11-17,08:00:11.269,EUR/USD,Provider1,1.18346,1.18368,1000000,1000000
2020-11-17,08:00:11.272,EUR/USD,Provider1,1.18346,1.18369,1000000,1000000
2020-11-17,08:00:11.282,EUR/USD,Provider2,1.18341,1.18368,1000000,1000000
2020-11-17,08:00:11.304,EUR/USD,Provider3,1.18345,1.18371,500000,500000
2020-11-17,08:00:11.355,EUR/USD,Provider1,1.18346,1.18368,1000000,1000000
2020-11-17,08:00:11.368,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:11.372,EUR/USD,Provider1,1.18345,1.18369,1000000,1000000
2020-11-17,08:00:11.377,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:11.381,EUR/USD,Provider4,1.18337,1.18368,1000000,1000000
2020-11-17,08:00:11.384,EUR/USD,Provider3,1.18344,1.1837,500000,500000
2020-11-17,08:00:11.411,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:11.417,EUR/USD,Provider3,1.18343,1.18371,500000,500000
2020-11-17,08:00:11.427,EUR/USD,Provider1,1.18345,1.18371,1000000,1000000
2020-11-17,08:00:11.439,EUR/USD,Provider1,1.18345,1.1837,1000000,1000000
2020-11-17,08:00:11.450,EUR/USD,Provider3,1.18343,1.18373,500000,500000
2020-11-17,08:00:11.464,EUR/USD,Provider2,1.18342,1.18369,1000000,1000000
2020-11-17,08:00:11.478,EUR/USD,Provider1,1.18347,1.1837,1000000,1000000
2020-11-17,08:00:11.478,EUR/USD,Provider3,1.18345,1.1837,500000,500000
2020-11-17,08:00:11.480,EUR/USD,Provider1,1.18346,1.18369,1000000,1000000
2020-11-17,08:00:11.484,EUR/USD,Provider1,1.18346,1.18368,1000000,1000000
2020-11-17,08:00:11.496,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:11.513,EUR/USD,Provider3,1.18344,1.1837,500000,500000
2020-11-17,08:00:11.522,EUR/USD,Provider2,1.18341,1.18368,1000000,1000000
2020-11-17,08:00:11.537,EUR/USD,Provider3,1.18344,1.18369,500000,500000
2020-11-17,08:00:11.557,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:11.560,EUR/USD,Provider3,1.18343,1.18369,500000,500000
2020-11-17,08:00:11.563,EUR/USD,Provider2,1.1834,1.18367,1000000,1000000
2020-11-17,08:00:11.570,EUR/USD,Provider1,1.18345,1.18368,1000000,1000000
2020-11-17,08:00:11.844,EUR/USD,Provider4,1.18337,1.18368,1000000,1000000
2020-11-17,08:00:12.575,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:12.595,EUR/USD,Provider2,1.18339,1.18367,1000000,1000000
2020-11-17,08:00:12.604,EUR/USD,Provider3,1.18341,1.18367,500000,500000
2020-11-17,08:00:12.606,EUR/USD,Provider1,1.18343,1.18366,1000000,1000000
2020-11-17,08:00:12.643,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:12.643,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:12.644,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:12.670,EUR/USD,Provider3,1.18341,1.18367,500000,500000
2020-11-17,08:00:12.674,EUR/USD,Provider1,1.18343,1.18366,1000000,1000000
2020-11-17,08:00:12.684,EUR/USD,Provider1,1.18343,1.18365,1000000,1000000
2020-11-17,08:00:12.685,EUR/USD,Provider2,1.18337,1.18365,1000000,1000000
2020-11-17,08:00:12.685,EUR/USD,Provider4,1.18335,1.18366,1000000,1000000
2020-11-17,08:00:12.720,EUR/USD,Provider1,1.18343,1.18366,1000000,1000000
2020-11-17,08:00:12.731,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:12.772,EUR/USD,Provider3,1.1834,1.18368,500000,500000
2020-11-17,08:00:12.781,EUR/USD,Provider1,1.18344,1.18367,1000000,1000000
2020-11-17,08:00:12.786,EUR/USD,Provider3,1.18342,1.18368,500000,500000
2020-11-17,08:00:12.787,EUR/USD,Provider2,1.18338,1.18366,1000000,1000000
2020-11-17,08:00:12.802,EUR/USD,Provider4,1.18336,1.18367,1000000,1000000
2020-11-17,08:00:13.098,EUR/USD,Provider1,1.18344,1.18366,1000000,1000000
2020-11-17,08:00:13.137,EUR/USD,Provider1,1.18343,1.18366,1000000,1000000
2020-11-17,08:00:13.140,EUR/USD,Provider2,1.18338,1.18365,1000000,1000000
2020-11-17,08:00:13.143,EUR/USD,Provider3,1.1834,1.18366,500000,500000
2020-11-17,08:00:13.144,EUR/USD,Provider4,1.18334,1.18366,1000000,1000000
2020-11-17,08:00:13.156,EUR/USD,Provider1,1.18342,1.18365,1000000,1000000
2020-11-17,08:00:13.160,EUR/USD,Provider1,1.18341,1.18365,1000000,1000000
2020-11-17,08:00:13.162,EUR/USD,Provider1,1.18339,1.18365,1000000,1000000
2020-11-17,08:00:13.164,EUR/USD,Provider1,1.1834,1.18365,1000000,1000000
2020-11-17,08:00:13.166,EUR/USD,Provider1,1.18339,1.18365,1000000,1000000
2020-11-17,08:00:13.166,EUR/USD,Provider1,1.18341,1.18365,1000000,1000000
2020-11-17,08:00:13.180,EUR/USD,Provider2,1.18337,1.18364,1000000,1000000
2020-11-17,08:00:13.181,EUR/USD,Provider3,1.18339,1.18366,500000,500000
2020-11-17,08:00:13.195,EUR/USD,Provider2,1.18336,1.18363,1000000,1000000
2020-11-17,08:00:13.197,EUR/USD,Provider4,1.18331,1.18363,1000000,1000000
2020-11-17,08:00:13.199,EUR/USD,Provider4,1.18334,1.18365,1000000,1000000
2020-11-17,08:00:13.200,EUR/USD,Provider1,1.1834,1.18363,1000000,1000000
2020-11-17,08:00:13.206,EUR/USD,Provider3,1.18338,1.18365,500000,500000
2020-11-17,08:00:13.218,EUR/USD,Provider1,1.18339,1.18363,1000000,1000000
2020-11-17,08:00:13.227,EUR/USD,Provider3,1.18338,1.18364,500000,500000
2020-11-17,08:00:13.229,EUR/USD,Provider1,1.1834,1.18363,1000000,1000000
2020-11-17,08:00:13.237,EUR/USD,Provider1,1.1834,1.18365,1000000,1000000
2020-11-17,08:00:13.240,EUR/USD,Provider3,1.18339,1.18365,500000,500000
2020-11-17,08:00:13.248,EUR/USD,Provider1,1.1834,1.18363,1000000,1000000
2020-11-17,08:00:13.259,EUR/USD,Provider3,1.18338,1.18365,500000,500000
2020-11-17,08:00:13.272,EUR/USD,Provider2,1.18334,1.18362,1000000,1000000
2020-11-17,08:00:13.314,EUR/USD,Provider4,1.18332,1.18363,1000000,1000000
2020-11-17,08:00:13.484,EUR/USD,Provider1,1.18339,1.18363,1000000,1000000
2020-11-17,08:00:13.564,EUR/USD,Provider1,1.18338,1.18363,1000000,1000000
2020-11-17,08:00:13.571,EUR/USD,Provider2,1.18334,1.18361,1000000,1000000
2020-11-17,08:00:13.577,EUR/USD,Provider1,1.18339,1.18363,1000000,1000000
2020-11-17,08:00:13.579,EUR/USD,Provider1,1.18338,1.18363,1000000,1000000
2020-11-17,08:00:13.593,EUR/USD,Provider4,1.18329,1.18362,1000000,1000000
2020-11-17,08:00:13.594,EUR/USD,Provider3,1.18336,1.18363,500000,500000
2020-11-17,08:00:13.638,EUR/USD,Provider1,1.18339,1.18363,1000000,1000000
2020-11-17,08:00:13.645,EUR/USD,Provider1,1.18338,1.18361,1000000,1000000
2020-11-17,08:00:13.662,EUR/USD,Provider3,1.18335,1.18364,500000,500000
2020-11-17,08:00:13.681,EUR/USD,Provider3,1.18335,1.18363,500000,500000
2020-11-17,08:00:13.719,EUR/USD,Provider2,1.18333,1.18361,1000000,1000000
2020-11-17,08:00:13.746,EUR/USD,Provider1,1.18336,1.18362,1000000,1000000
2020-11-17,08:00:13.748,EUR/USD,Provider1,1.18336,1.18363,1000000,1000000
2020-11-17,08:00:13.752,EUR/USD,Provider1,1.18336,1.18364,1000000,1000000
2020-11-17,08:00:13.993,EUR/USD,Provider4,1.18329,1.1836,1000000,1000000
2020-11-17,08:00:14.068,EUR/USD,Provider3,1.18337,1.18363,500000,500000
2020-11-17,08:00:14.211,EUR/USD,Provider3,1.18335,1.18363,500000,500000
2020-11-17,08:00:14.493,EUR/USD,Provider4,1.18329,1.1836,1000000,1000000
2020-11-17,08:00:14.994,EUR/USD,Provider4,1.1833,1.18361,1000000,1000000
2020-11-17,08:00:15.107,EUR/USD,Provider1,1.18336,1.18363,1000000,1000000
2020-11-17,08:00:15.270,EUR/USD,Provider1,1.18335,1.18363,1000000,1000000
2020-11-17,08:00:15.401,EUR/USD,Provider1,1.18336,1.18363,1000000,1000000
2020-11-17,08:00:15.995,EUR/USD,Provider4,1.1833,1.18361,1000000,1000000
2020-11-17,08:00:16.065,EUR/USD,Provider2,1.18333,1.1836,1000000,1000000
2020-11-17,08:00:16.120,EUR/USD,Provider1,1.18335,1.18363,1000000,1000000
2020-11-17,08:00:16.238,EUR/USD,Provider2,1.18333,1.18361,1000000,1000000
2020-11-17,08:00:16.330,EUR/USD,Provider1,1.18335,1.18362,1000000,1000000
2020-11-17,08:00:16.372,EUR/USD,Provider1,1.18335,1.18363,1000000,1000000
2020-11-17,08:00:16.377,EUR/USD,Provider1,1.18336,1.18363,1000000,1000000
2020-11-17,08:00:16.407,EUR/USD,Provider1,1.18336,1.18362,1000000,1000000
2020-11-17,08:00:16.436,EUR/USD,Provider1,1.18336,1.18363,1000000,1000000
2020-11-17,08:00:16.447,EUR/USD,Provider1,1.18335,1.18362,1000000,1000000
2020-11-17,08:00:16.472,EUR/USD,Provider1,1.18334,1.18362,1000000,1000000
2020-11-17,08:00:16.478,EUR/USD,Provider1,1.18334,1.18361,1000000,1000000
2020-11-17,08:00:16.487,EUR/USD,Provider1,1.18333,1.18361,1000000,1000000
2020-11-17,08:00:16.493,EUR/USD,Provider2,1.18332,1.1836,1000000,1000000
2020-11-17,08:00:16.495,EUR/USD,Provider1,1.18333,1.1836,1000000,1000000
2020-11-17,08:00:16.523,EUR/USD,Provider1,1.18334,1.18361,1000000,1000000
2020-11-17,08:00:16.524,EUR/USD,Provider1,1.18333,1.18361,1000000,1000000
2020-11-17,08:00:16.524,EUR/USD,Provider3,1.18336,1.18362,500000,500000
2020-11-17,08:00:16.525,EUR/USD,Provider3,1.18333,1.18361,500000,500000
2020-11-17,08:00:16.527,EUR/USD,Provider1,1.18332,1.1836,1000000,1000000
2020-11-17,08:00:16.528,EUR/USD,Provider1,1.18333,1.1836,1000000,1000000
2020-11-17,08:00:16.536,EUR/USD,Provider1,1.18334,1.18361,1000000,1000000
2020-11-17,08:00:16.539,EUR/USD,Provider1,1.18333,1.18361,1000000,1000000
2020-11-17,08:00:16.547,EUR/USD,Provider1,1.18333,1.1836,1000000,1000000
2020-11-17,08:00:16.548,EUR/USD,Provider4,1.18327,1.1836,1000000,1000000
2020-11-17,08:00:16.553,EUR/USD,Provider2,1.18331,1.18359,1000000,1000000
2020-11-17,08:00:16.555,EUR/USD,Provider1,1.18333,1.18361,1000000,1000000
2020-11-17,08:00:16.566,EUR/USD,Provider1,1.18333,1.18359,1000000,1000000
2020-11-17,08:00:16.576,EUR/USD,Provider3,1.18333,1.1836,500000,500000
2020-11-17,08:00:16.584,EUR/USD,Provider2,1.1833,1.18358,1000000,1000000
2020-11-17,08:00:16.592,EUR/USD,Provider1,1.18333,1.1836,1000000,1000000
2020-11-17,08:00:16.605,EUR/USD,Provider1,1.18334,1.1836,1000000,1000000
2020-11-17,08:00:16.620,EUR/USD,Provider1,1.18334,1.18359,1000000,1000000
2020-11-17,08:00:16.627,EUR/USD,Provider1,1.18333,1.18359,1000000,1000000
2020-11-17,08:00:16.638,EUR/USD,Provider1,1.18334,1.18359,1000000,1000000
2020-11-17,08:00:16.641,EUR/USD,Provider1,1.18335,1.1836,1000000,1000000
2020-11-17,08:00:16.645,EUR/USD,Provider1,1.18335,1.18361,1000000,1000000
2020-11-17,08:00:16.647,EUR/USD,Provider2,1.18331,1.18359,1000000,1000000
2020-11-17,08:00:16.649,EUR/USD,Provider4,1.18329,1.1836,1000000,1000000
2020-11-17,08:00:16.651,EUR/USD,Provider3,1.18335,1.18361,500000,500000
2020-11-17,08:00:16.655,EUR/USD,Provider1,1.18336,1.18361,1000000,1000000
2020-11-17,08:00:16.659,EUR/USD,Provider1,1.18335,1.1836,1000000,1000000
2020-11-17,08:00:16.664,EUR/USD,Provider1,1.18334,1.1836,1000000,1000000
2020-11-17,08:00:16.667,EUR/USD,Provider4,1.18326,1.1836,1000000,1000000
2020-11-17,08:00:16.671,EUR/USD,Provider1,1.18333,1.1836,1000000,1000000
2020-11-17,08:00:16.678,EUR/USD,Provider3,1.18334,1.1836,500000,500000
2020-11-17,08:00:16.689,EUR/USD,Provider1,1.18333,1.18358,1000000,1000000
2020-11-17,08:00:16.693,EUR/USD,Provider2,1.1833,1.18357,1000000,1000000
2020-11-17,08:00:16.693,EUR/USD,Provider3,1.18332,1.18359,500000,500000
2020-11-17,08:00:16.697,EUR/USD,Provider1,1.18334,1.18358,1000000,1000000
2020-11-17,08:00:16.699,EUR/USD,Provider3,1.18331,1.18359,500000,500000
2020-11-17,08:00:16.700,EUR/USD,Provider1,1.18333,1.18358,1000000,1000000
2020-11-17,08:00:16.715,EUR/USD,Provider1,1.18333,1.18357,1000000,1000000
2020-11-17,08:00:16.722,EUR/USD,Provider2,1.18329,1.18356,1000000,1000000
2020-11-17,08:00:16.726,EUR/USD,Provider1,1.18333,1.18358,1000000,1000000
2020-11-17,08:00:16.834,EUR/USD,Provider4,1.18326,1.18357,1000000,1000000
2020-11-17,08:00:16.837,EUR/USD,Provider1,1.18333,1.18357,1000000,1000000
2020-11-17,08:00:16.840,EUR/USD,Provider3,1.1833,1.18359,500000,500000
2020-11-17,08:00:16.843,EUR/USD,Provider1,1.18333,1.18358,1000000,1000000
